Year,Region,Gender,Age_Group,Environment,Population
2019,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Rural,24637.0
2019,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Rural,9955.0
2019,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Rural,0.0
2019,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Rural,3133.0
2019,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Rural,7825.0
2019,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Rural,26835.0
2019,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Rural,8126.0
2020,"Adana, Mersin-TR62",Male,0-4,Rural,0.0
2020,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Rural,25302.0
2020,Ankara-TR51,Male,0-4,Rural,0.0
2020,"Antalya, Isparta, Burdur-TR61",Male,0-4,Rural,4103.0
2020,"Aydın, Denizli, Muğla-TR32",Male,0-4,Rural,0.0
2020,"Balıkesir, Çanakkale-TR22",Male,0-4,Rural,4158.0
2020,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Rural,673.0
2020,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Rural,1832.0
2020,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Rural,8995.0
2020,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Rural,3553.0
2020,İstanbul-TR10,Male,0-4,Rural,0.0
2020,İzmir-TR31,Male,0-4,Rural,0.0
2020,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Rural,4477.0
2020,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Rural,6930.0
2020,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,0-4,Rural,13789.0
2020,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,0-4,Rural,7417.0
2020,"Konya, Karaman-TR52",Male,0-4,Rural,1629.0
2020,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,0-4,Rural,8036.0
2020,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,0-4,Rural,14230.0
2020,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Rural,23589.0
2020,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Rural,8587.0
2020,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Rural,0.0
2020,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Rural,2938.0
2020,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Rural,6930.0
2020,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Rural,25497.0
2020,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Rural,7505.0
2021,"Adana, Mersin-TR62",Male,0-4,Rural,0.0
2021,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Rural,23180.0
2021,Ankara-TR51,Male,0-4,Rural,0.0
2021,"Antalya, Isparta, Burdur-TR61",Male,0-4,Rural,3835.0
2021,"Aydın, Denizli, Muğla-TR32",Male,0-4,Rural,0.0
2021,"Balıkesir, Çanakkale-TR22",Male,0-4,Rural,3974.0
2021,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Rural,597.0
2021,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Rural,1659.0
2021,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Rural,8205.0
2021,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Rural,3384.0
2021,İstanbul-TR10,Male,0-4,Rural,0.0
2021,İzmir-TR31,Male,0-4,Rural,0.0
2021,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Rural,3990.0
2021,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Rural,6214.0
2021,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,0-4,Rural,12695.0
2021,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,0-4,Rural,7001.0
2021,"Konya, Karaman-TR52",Male,0-4,Rural,1513.0
2021,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,0-4,Rural,7506.0
2021,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,0-4,Rural,13237.0
2021,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Rural,22462.0
2021,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Rural,7943.0
2021,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Rural,0.0
2021,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Rural,2714.0
2021,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Rural,6328.0
2021,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Rural,23859.0
2021,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Rural,6925.0
2022,"Adana, Mersin-TR62",Male,0-4,Rural,0.0
2022,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Rural,20399.0
2022,Ankara-TR51,Male,0-4,Rural,0.0
2022,"Antalya, Isparta, Burdur-TR61",Male,0-4,Rural,3562.0
2022,"Aydın, Denizli, Muğla-TR32",Male,0-4,Rural,0.0
2022,"Balıkesir, Çanakkale-TR22",Male,0-4,Rural,3797.0
2022,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Rural,579.0
2022,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Rural,1472.0
2022,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Rural,7107.0
2022,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Rural,3079.0
2022,İstanbul-TR10,Male,0-4,Rural,0.0
2022,İzmir-TR31,Male,0-4,Rural,0.0
2022,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Rural,3634.0
2022,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Rural,5647.0
2022,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,0-4,Rural,11817.0
2022,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,0-4,Rural,6549.0
2022,"Konya, Karaman-TR52",Male,0-4,Rural,1430.0
2022,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,0-4,Rural,6557.0
2022,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,0-4,Rural,12187.0
2022,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Rural,21413.0
2022,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Rural,7021.0
2022,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Rural,0.0
2022,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Rural,2506.0
2022,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Rural,5749.0
2022,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Rural,21365.0
2022,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Rural,6311.0
2023,"Adana, Mersin-TR62",Male,0-4,Rural,0.0
2023,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Rural,18822.0
2023,Ankara-TR51,Male,0-4,Rural,0.0
2023,"Antalya, Isparta, Burdur-TR61",Male,0-4,Rural,3349.0
2023,"Aydın, Denizli, Muğla-TR32",Male,0-4,Rural,0.0
2023,"Balıkesir, Çanakkale-TR22",Male,0-4,Rural,3740.0
2023,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Rural,598.0
2023,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Rural,1686.0
2023,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Rural,7212.0
2023,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Rural,3423.0
2023,İstanbul-TR10,Male,0-4,Rural,0.0
2023,İzmir-TR31,Male,0-4,Rural,0.0
2023,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Rural,4234.0
2023,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Rural,5754.0
2023,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,0-4,Rural,12435.0
2023,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,0-4,Rural,6317.0
2023,"Konya, Karaman-TR52",Male,0-4,Rural,1414.0
2023,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,0-4,Rural,6537.0
2023,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,0-4,Rural,11866.0
2023,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Rural,20141.0
2023,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Rural,7603.0
2023,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Rural,0.0
2023,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Rural,2493.0
2023,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Rural,7114.0
2023,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Rural,19418.0
2023,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Rural,6276.0
2024,"Adana, Mersin-TR62",Male,0-4,Rural,0.0
2024,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Rural,16395.0
2024,Ankara-TR51,Male,0-4,Rural,0.0
2024,"Antalya, Isparta, Burdur-TR61",Male,0-4,Rural,3227.0
2024,"Aydın, Denizli, Muğla-TR32",Male,0-4,Rural,0.0
2024,"Balıkesir, Çanakkale-TR22",Male,0-4,Rural,3568.0
2024,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Rural,546.0
2024,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Rural,1396.0
2024,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Rural,6771.0
2024,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Rural,3112.0
2024,İstanbul-TR10,Male,0-4,Rural,0.0
2024,İzmir-TR31,Male,0-4,Rural,0.0
2024,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Rural,3598.0
2024,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Rural,4810.0
2024,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,0-4,Rural,11083.0
2024,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,0-4,Rural,5979.0
2024,"Konya, Karaman-TR52",Male,0-4,Rural,1346.0
2024,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,0-4,Rural,5276.0
2024,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,0-4,Rural,10858.0
2024,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Rural,18668.0
2024,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Rural,6806.0
2024,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Rural,0.0
2024,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Rural,2272.0
2024,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Rural,5520.0
2024,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Rural,17399.0
2024,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Rural,5660.0
2025,"Adana, Mersin-TR62",Male,0-4,Rural,0.0
2025,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Rural,14687.0
2025,Ankara-TR51,Male,0-4,Rural,0.0
2025,"Antalya, Isparta, Burdur-TR61",Male,0-4,Rural,3108.0
2025,"Aydın, Denizli, Muğla-TR32",Male,0-4,Rural,0.0
2025,"Balıkesir, Çanakkale-TR22",Male,0-4,Rural,3486.0
2025,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Rural,501.0
2025,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Rural,1284.0
2025,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Rural,6424.0
2025,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Rural,2827.0
2025,İstanbul-TR10,Male,0-4,Rural,0.0
2025,İzmir-TR31,Male,0-4,Rural,0.0
2025,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Rural,3463.0
2025,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Rural,4557.0
2025,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,0-4,Rural,10401.0
2025,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,0-4,Rural,5691.0
2025,"Konya, Karaman-TR52",Male,0-4,Rural,1287.0
2025,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,0-4,Rural,4709.0
2025,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,0-4,Rural,10378.0
2025,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Rural,17635.0
2025,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Rural,6312.0
2025,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Rural,0.0
2025,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Rural,2160.0
2025,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Rural,5054.0
2025,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Rural,15951.0
2025,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Rural,5328.0
2007,"Adana, Mersin-TR62",Male,0-4,Urban,113209.0
2007,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Urban,30052.0
2007,Ankara-TR51,Male,0-4,Urban,148324.0
2007,"Antalya, Isparta, Burdur-TR61",Male,0-4,Urban,58565.0
2007,"Aydın, Denizli, Muğla-TR32",Male,0-4,Urban,46535.0
2007,"Balıkesir, Çanakkale-TR22",Male,0-4,Urban,27155.0
2007,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Urban,100375.0
2007,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Urban,28940.0
2007,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Urban,104721.0
2007,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Urban,80181.0
2007,İstanbul-TR10,Male,0-4,Urban,434779.0
2007,İzmir-TR31,Male,0-4,Urban,101873.0
2007,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Urban,13527.0
2007,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Urban,70177.0
2007,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,0-4,Urban,35200.0
2007,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,0-4,Urban,75961.0
2007,"Konya, Karaman-TR52",Male,0-4,Urban,70948.0
2007,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,0-4,Urban,44145.0
2007,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,0-4,Urban,65595.0
2007,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Urban,78228.0
2007,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Urban,58663.0
2007,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Urban,112513.0
2007,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Urban,32408.0
2007,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Urban,50520.0
2007,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Urban,58566.0
2007,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Urban,16592.0
2008,"Adana, Mersin-TR62",Male,0-4,Urban,132990.0
2008,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Urban,28469.0
2008,Ankara-TR51,Male,0-4,Urban,165632.0
2008,"Antalya, Isparta, Burdur-TR61",Male,0-4,Urban,66684.0
2008,"Aydın, Denizli, Muğla-TR32",Male,0-4,Urban,55287.0
2008,"Balıkesir, Çanakkale-TR22",Male,0-4,Urban,28253.0
2008,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Urban,112905.0
2008,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Urban,29022.0
2008,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Urban,112042.0
2008,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Urban,83471.0
2008,İstanbul-TR10,Male,0-4,Urban,515567.0
2008,İzmir-TR31,Male,0-4,Urban,116148.0
2008,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Urban,13923.0
2008,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Urban,77055.0
2008,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,0-4,Urban,36636.0
2008,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,0-4,Urban,103023.0
2008,"Konya, Karaman-TR52",Male,0-4,Urban,73175.0
2008,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,0-4,Urban,46100.0
2008,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,0-4,Urban,68251.0
2008,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Urban,79777.0
2008,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Urban,61892.0
2008,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Urban,123874.0
2008,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Urban,33786.0
2008,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Urban,49615.0
2008,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Urban,57571.0
2008,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Urban,17003.0
2009,"Adana, Mersin-TR62",Male,0-4,Urban,139110.0
2009,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Urban,29132.0
2009,Ankara-TR51,Male,0-4,Urban,173246.0
2009,"Antalya, Isparta, Burdur-TR61",Male,0-4,Urban,69565.0
2009,"Aydın, Denizli, Muğla-TR32",Male,0-4,Urban,56444.0
2009,"Balıkesir, Çanakkale-TR22",Male,0-4,Urban,29218.0
2009,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Urban,116184.0
2009,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Urban,29249.0
2009,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Urban,117500.0
2009,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Urban,86171.0
2009,İstanbul-TR10,Male,0-4,Urban,532089.0
2009,İzmir-TR31,Male,0-4,Urban,120563.0
2009,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Urban,14470.0
2009,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Urban,78968.0
2009,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,0-4,Urban,37955.0
2009,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,0-4,Urban,106457.0
2009,"Konya, Karaman-TR52",Male,0-4,Urban,74629.0
2009,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,0-4,Urban,45283.0
2009,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,0-4,Urban,69336.0
2009,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Urban,82582.0
2009,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Urban,63817.0
2009,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Urban,130464.0
2009,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Urban,34754.0
2009,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Urban,51554.0
2009,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Urban,59356.0
2009,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Urban,17613.0
2010,"Adana, Mersin-TR62",Male,0-4,Urban,140213.0
2010,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Urban,30055.0
2010,Ankara-TR51,Male,0-4,Urban,176731.0
2010,"Antalya, Isparta, Burdur-TR61",Male,0-4,Urban,72044.0
2010,"Aydın, Denizli, Muğla-TR32",Male,0-4,Urban,56987.0
2010,"Balıkesir, Çanakkale-TR22",Male,0-4,Urban,29432.0
2010,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Urban,118406.0
2010,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Urban,29354.0
2010,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Urban,119131.0
2010,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Urban,88150.0
2010,İstanbul-TR10,Male,0-4,Urban,541782.0
2010,İzmir-TR31,Male,0-4,Urban,121019.0
2010,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Urban,14682.0
2010,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Urban,79343.0
2010,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,0-4,Urban,38481.0
2010,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,0-4,Urban,108466.0
2010,"Konya, Karaman-TR52",Male,0-4,Urban,75256.0
2010,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,0-4,Urban,45798.0
2010,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,0-4,Urban,69532.0
2010,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Urban,83463.0
2010,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Urban,64246.0
2010,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Urban,132952.0
2010,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Urban,35135.0
2010,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Urban,52080.0
2010,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Urban,60585.0
2010,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Urban,17795.0
2011,"Adana, Mersin-TR62",Male,0-4,Urban,141260.0
2011,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Urban,30939.0
2011,Ankara-TR51,Male,0-4,Urban,179470.0
2011,"Antalya, Isparta, Burdur-TR61",Male,0-4,Urban,74048.0
2011,"Aydın, Denizli, Muğla-TR32",Male,0-4,Urban,57593.0
2011,"Balıkesir, Çanakkale-TR22",Male,0-4,Urban,29817.0
2011,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Urban,120570.0
2011,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Urban,29736.0
2011,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Urban,121758.0
2011,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Urban,89373.0
2011,İstanbul-TR10,Male,0-4,Urban,552839.0
2011,İzmir-TR31,Male,0-4,Urban,121953.0
2011,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Urban,14899.0
2011,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Urban,79359.0
2011,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,0-4,Urban,38352.0
2011,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,0-4,Urban,110307.0
2011,"Konya, Karaman-TR52",Male,0-4,Urban,76113.0
2011,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,0-4,Urban,46321.0
2011,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,0-4,Urban,70308.0
2011,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Urban,84330.0
2011,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Urban,64866.0
2011,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Urban,136385.0
2011,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Urban,35994.0
2011,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Urban,52291.0
2011,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Urban,59424.0
2011,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Urban,17893.0
2012,"Adana, Mersin-TR62",Male,0-4,Urban,142761.0
2012,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Urban,31776.0
2012,Ankara-TR51,Male,0-4,Urban,179541.0
2012,"Antalya, Isparta, Burdur-TR61",Male,0-4,Urban,75563.0
2012,"Aydın, Denizli, Muğla-TR32",Male,0-4,Urban,58265.0
2012,"Balıkesir, Çanakkale-TR22",Male,0-4,Urban,30387.0
2012,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Urban,122431.0
2012,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Urban,30033.0
2012,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Urban,123957.0
2012,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Urban,90050.0
2012,İstanbul-TR10,Male,0-4,Urban,556119.0
2012,İzmir-TR31,Male,0-4,Urban,122222.0
2012,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Urban,15023.0
2012,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Urban,78886.0
2012,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir-TR71",Male,0-4,Urban,38004.0
2012,"Kocaeli, Sakarya, Düzce, Bolu, Yalova-TR42",Male,0-4,Urban,110902.0
2012,"Konya, Karaman-TR52",Male,0-4,Urban,76874.0
2012,"Malatya, Elazığ, Bingöl, Tunceli-TRB1",Male,0-4,Urban,46861.0
2012,"Manisa, Afyonkarahisar, Kütahya, Uşak-TR33",Male,0-4,Urban,70769.0
2012,"Mardin, Batman, Şırnak, Siirt-TRC3",Male,0-4,Urban,85622.0
2012,"Samsun, Tokat, Çorum, Amasya-TR83",Male,0-4,Urban,64889.0
2012,"Şanlıurfa, Diyarbakır-TRC2",Male,0-4,Urban,139203.0
2012,"Tekirdağ, Edirne, Kırklareli-TR21",Male,0-4,Urban,36573.0
2012,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane-TR90",Male,0-4,Urban,52660.0
2012,"Van, Muş, Bitlis, Hakkari-TRB2",Male,0-4,Urban,60928.0
2012,"Zonguldak, Karabük, Bartın-TR81",Male,0-4,Urban,17720.0
2013,"Adana, Mersin-TR62",Male,0-4,Urban,165218.0
2013,"Ağrı, Kars, Iğdır, Ardahan-TRA2",Male,0-4,Urban,32576.0
2013,Ankara-TR51,Male,0-4,Urban,183983.0
2013,"Antalya, Isparta, Burdur-TR61",Male,0-4,Urban,99710.0
2013,"Aydın, Denizli, Muğla-TR32",Male,0-4,Urban,94582.0
2013,"Balıkesir, Çanakkale-TR22",Male,0-4,Urban,41613.0
2013,"Bursa, Eskişehir, Bilecik-TR41",Male,0-4,Urban,133250.0
2013,"Erzurum, Erzincan, Bayburt-TRA1",Male,0-4,Urban,42707.0
2013,"Gaziantep, Adıyaman, Kilis-TRC1",Male,0-4,Urban,136951.0
2013,"Hatay, Kahramanmaraş, Osmaniye-TR63",Male,0-4,Urban,148310.0
2013,İstanbul-TR10,Male,0-4,Urban,567218.0
2013,İzmir-TR31,Male,0-4,Urban,132467.0
2013,"Kastamonu, Çankırı, Sinop-TR82",Male,0-4,Urban,14991.0
2013,"Kayseri, Sivas, Yozgat-TR72",Male,0-4,Urban,84284.0
